transcript_id,ERR5060645,ERR5060646
transcript:Os09t0307800-01,1016,1044
transcript:Os06t0700000-01,2653,2983
transcript:Os09t0356800-01,0,0
transcript:Os01t0802200-01,13,31
transcript:Os01t0530400-02,380,323
transcript:Os01t0530400-03,353,518
transcript:Os01t0530400-01,296,423
transcript:Os03t0757000-01,89,307
transcript:Os07t0664600-01,0,0
transcript:Os11t0147050-00,0,2
transcript:Os12t0480800-00,0,0
transcript:Os07t0123200-01,54,70
transcript:Os03t0638800-01,1845,3233
transcript:Os12t0280050-00,0,0
transcript:Os04t0664400-01,0,32
transcript:Os06t0151800-01,13,24
transcript:Os04t0664400-02,120,142
transcript:Os10t0568900-01,240,707
transcript:Os05t0589400-02,5,35
transcript:Os10t0442600-02,15825,25284
transcript:Os02t0531300-01,45,18
transcript:Os06t0558900-01,7,58
transcript:Os04t0672100-01,461,772
transcript:Os06t0218000-01,0,0
transcript:Os05t0176800-01,15,52
transcript:Os10t0518300-01,1949,2175
transcript:Os07t0554150-00,0,4
transcript:Os11t0242200-00,0,8
transcript:Os01t0937025-00,0,0
transcript:Os12t0188900-01,1117,1284
transcript:Os09t0363400-00,0,21
transcript:Os11t0207000-01,4436,5215
transcript:Os01t0513200-01,427,857
transcript:Os03t0246500-01,6498,9967
transcript:Os07t0591700-01,0,42
transcript:Os12t0285650-00,24,11
transcript:Os02t0750600-01,1372,2698
transcript:Os09t0396900-02,714,1068
transcript:Os03t0764150-01,0,0
transcript:Os04t0488400-01,115,278
transcript:Os11t0702300-00,0,0
transcript:Os09t0281800-01,5,39
transcript:Os03t0782200-01,0,0
transcript:Os07t0679500-01,3142,4178
transcript:Os05t0494500-02,478,733
transcript:Os01t0826400-01,46,276
transcript:Os03t0737400-01,484,576
transcript:Os09t0323100-02,872,339
transcript:Os05t0477300-03,7691,9602
transcript:Os04t0608900-01,1269,2179
transcript:Os09t0370300-01,460,593
transcript:Os12t0514550-00,0,1
transcript:Os02t0190600-00,213,497
transcript:Os03t0142200-01,24,8
transcript:Os02t0113900-00,18,21
transcript:Os06t0338200-01,116,213
transcript:Os01t0542100-01,26,12
transcript:Os03t0645900-01,170,214
transcript:Os05t0416400-00,0,0
transcript:Os10t0360900-02,13,6
transcript:Os10t0360900-01,336,283
transcript:Os01t0610600-01,2286,2686
transcript:Os01t0610600-02,105,76
transcript:Os10t0552200-01,0,0
transcript:Os05t0576800-01,1555,2095
transcript:Os05t0280500-01,5,71
transcript:Os05t0155700-01,700,841
transcript:Os01t0622033-01,1160,1376
transcript:Os01t0197100-02,301,464
transcript:Os08t0166500-01,85,126
transcript:Os03t0390400-01,3359,4554
transcript:Os01t0672201-00,1256,1447
transcript:Os03t0334250-00,35,40
transcript:Os11t0577866-00,0,20
transcript:Os03t0158200-01,3575,5400
transcript:Os03t0369100-01,4599,2868
transcript:Os01t0946100-02,11,23
transcript:Os11t0218678-00,0,0
transcript:Os01t0591000-01,1053,3099
transcript:Os06t0247101-00,379,991
transcript:Os01t0591000-02,0,0
transcript:Os04t0509400-01,172,240
transcript:Os05t0555000-01,102,102
transcript:Os12t0497400-02,0,164
transcript:Os02t0267000-01,221,298
transcript:Os12t0497400-01,1302,1901
transcript:Os04t0441900-03,231,434
transcript:Os04t0441900-02,2999,4726
transcript:Os04t0441900-01,21,105
transcript:Os03t0767000-01,162,605
transcript:Os07t0620500-01,717,762
transcript:Os03t0792800-01,607,2609
transcript:Os05t0132601-00,6,13
transcript:Os02t0586600-00,238,297
transcript:Os04t0640300-01,259,252
transcript:Os01t0885300-02,171,12
transcript:Os01t0885300-03,403,90
transcript:Os07t0519450-00,0,0
transcript:Os01t0885300-01,725,2640
transcript:Os01t0819800-01,24,51
transcript:Os11t0225100-01,731,1056
transcript:Os02t0235600-01,4369,4179
transcript:Os09t0108450-01,85,71
transcript:Os12t0278101-01,0,0
transcript:Os05t0516475-00,0,0
transcript:Os02t0297666-00,10,16
transcript:Os07t0527900-00,0,0
transcript:Os07t0515150-00,12,15
transcript:Os05t0391400-00,0,0
transcript:Os12t0128450-00,15,60
transcript:Os07t0680300-01,1842,2340
transcript:Os11t0191300-01,75,713
transcript:Os03t0638900-01,122,122
transcript:Os11t0191300-03,313,82
transcript:Os11t0191300-02,501,356
transcript:Os12t0147500-01,934,1110
transcript:Os07t0226601-01,0,0
transcript:Os01t0148700-02,1092,1742
transcript:Os01t0737401-01,42,65
transcript:Os01t0148700-01,295,400
transcript:Os06t0107000-01,13,15
transcript:Os01t0545500-01,0,0
transcript:Os01t0760900-01,323,596
transcript:ENSRNA049471791-T1,2,0
transcript:Os05t0564100-01,138,159
transcript:Os10t0390900-00,2526,1331
transcript:Os03t0781400-02,0,68
transcript:Os03t0781400-01,125,108
transcript:Os06t0691600-01,4,58
transcript:Os04t0592300-01,117,147
transcript:Os07t0644100-01,4159,5941
transcript:Os04t0683800-01,4714,8102
transcript:Os05t0128900-00,0,0
transcript:Os01t0278466-00,71,71
transcript:Os11t0549615-01,840,208
transcript:Os12t0641100-04,1802,3034
transcript:Os03t0431800-00,1385,1694
transcript:Os12t0641100-03,265,177
transcript:Os12t0641100-01,249,321
transcript:Os07t0477500-01,3376,4782
transcript:Os11t0455500-02,9,10
transcript:Os03t0711150-00,10,19
transcript:Os07t0116600-00,19,17
transcript:Os02t0557100-01,1824,2994
transcript:Os03t0694500-01,15729,13879
transcript:Os01t0186400-01,0,11
transcript:Os09t0438100-01,32,54
transcript:Os03t0341300-01,252,418
transcript:Os09t0495200-01,165,192
transcript:Os02t0658600-00,90,46
transcript:Os02t0608900-02,297,336
transcript:Os05t0106600-02,2649,2310
transcript:Os05t0106600-01,2178,3707
transcript:Os02t0608900-01,164,277
transcript:Os01t0733600-01,1429,2446
transcript:Os10t0400800-01,2818,2854
transcript:Os01t0114600-00,0,0
transcript:Os07t0160300-01,574,895
transcript:Os08t0253800-01,24,116
transcript:Os01t0973100-01,0,0
transcript:Os11t0116900-01,270,601
transcript:Os01t0276300-01,1991,3928
transcript:Os09t0480300-02,41,42
transcript:Os09t0480300-01,29,66
transcript:Os09t0361500-02,80,89
transcript:Os05t0216950-00,0,0
transcript:Os07t0241050-00,0,0
transcript:Os11t0628000-00,77,24
transcript:Os01t0670300-00,49,40
transcript:Os07t0242900-00,0,0
transcript:Os08t0152366-00,846,1334
transcript:Os01t0104800-02,48,53
transcript:Os01t0104800-01,1635,1508
transcript:Os03t0717600-01,2545,3436
transcript:Os02t0782600-01,2254,2609
transcript:Os02t0782600-02,399,461
transcript:Os11t0514400-01,0,35
transcript:Os06t0303400-00,0,0
transcript:Os06t0151300-01,375,539
transcript:Os03t0840275-00,0,0
transcript:Os10t0495100-02,6,11
transcript:Os12t0129350-00,327,462
transcript:Os04t0610500-01,399,342
transcript:Os07t0277500-00,17,8
transcript:Os12t0605100-01,346,425
transcript:Os08t0200300-02,12637,18427
transcript:Os04t0690100-02,14,0
transcript:Os04t0690100-01,46,82
transcript:Os04t0648600-01,8,26
transcript:Os02t0608550-00,1982,2113
transcript:Os05t0475400-01,628,916
transcript:Os01t0753300-01,6,7
transcript:Os12t0158600-00,1711,1926
transcript:Os06t0111100-01,223,291
transcript:Os12t0431100-01,32,46
transcript:Os06t0116933-00,10,15
transcript:Os08t0328300-01,298,374
transcript:Os08t0328300-02,1364,2085
transcript:Os01t0338401-01,0,0
transcript:Os05t0372000-01,474,582
transcript:Os03t0353400-02,420,1865
transcript:Os03t0353400-01,3145,3038
transcript:Os12t0146275-00,90,99
transcript:Os01t0570500-04,3545,4406
transcript:Os01t0570500-01,2620,5238
transcript:Os01t0570500-03,1297,1415
transcript:Os01t0570500-02,1306,1097
transcript:Os04t0558400-02,0,0
transcript:Os04t0558400-01,837,2516
transcript:Os03t0184201-00,0,0
transcript:Os02t0611500-01,1811,2232
transcript:Os01t0142600-01,54,152
transcript:Os04t0394766-00,3,0
transcript:Os02t0518600-01,75,240
transcript:Os11t0683600-00,268,128
transcript:Os03t0323600-01,287,585
transcript:Os04t0603000-00,256,251
transcript:Os11t0537900-01,0,0
transcript:Os05t0516300-01,215,345
transcript:Os08t0549100-01,3450,4894
transcript:Os08t0475100-01,31,38
transcript:Os03t0836900-00,3,2
transcript:Os12t0562700-00,561,502
transcript:Os11t0181000-00,0,2
transcript:Os03t0363950-00,1691,1779
transcript:Os05t0431266-00,75,109
transcript:Os05t0464400-00,15,41
transcript:Os07t0516400-00,3,0
transcript:Os09t0306650-01,35,25
transcript:Os08t0488800-00,196,196
transcript:Os03t0620500-01,0,0
transcript:Os03t0340100-00,0,0
transcript:Os06t0160450-00,0,0
transcript:Os10t0523000-01,16,11
transcript:Os11t0590900-00,15,40
transcript:Os05t0164100-02,503,577
transcript:Os05t0164100-03,26,238
transcript:Os05t0164100-01,536,810
transcript:Os01t0378100-01,122,451
transcript:Os02t0815100-01,4,3
transcript:Os04t0402100-01,23674,37571
transcript:Os04t0402100-02,44,2
transcript:Os03t0162000-01,130,199
transcript:Os04t0184250-00,0,0
transcript:Os08t0198700-02,734,1286
transcript:Os01t0958500-01,138,406
transcript:Os08t0198700-01,2512,3524
transcript:Os10t0149400-00,0,0
transcript:Os11t0438900-00,0,0
transcript:Os01t0789100-01,286,358
transcript:ENSRNA049466044-T1,10,4
transcript:Os06t0633800-02,12879,31597
transcript:Os04t0610900-01,133,536
transcript:Os09t0418000-01,221,181
transcript:Os06t0570400-02,59,36
transcript:Os06t0570400-01,46,52
transcript:Os09t0418000-02,0,0
transcript:Os12t0268100-01,16,40
transcript:Os11t0420200-00,12,4
transcript:Os03t0423000-01,361,530
transcript:Os11t0199900-00,4,20
transcript:Os04t0295500-01,0,0
transcript:Os07t0228000-03,96,155
transcript:Os03t0797902-00,0,0
transcript:Os01t0342900-01,16,57
transcript:Os10t0137000-01,302,394
transcript:Os05t0468200-01,7,15
transcript:Os02t0455400-00,97,230
transcript:Os11t0671000-01,3370,8671
transcript:Os10t0107000-00,0,0
transcript:Os08t0178100-01,2514,3061
transcript:Os06t0235400-01,219,285
transcript:Os12t0545400-00,55,37
transcript:Os12t0612700-01,1151,1826
transcript:Os03t0103700-02,453,904
transcript:Os03t0103700-01,176,281
transcript:ENSRNA049446659-T1,0,0
transcript:Os11t0456050-00,82,31
transcript:Os02t0652300-01,553,702
transcript:Os07t0291200-01,660,677
transcript:Os08t0519000-00,9,13
transcript:Os09t0447900-01,11,24
transcript:Os09t0127700-01,1022,2076
transcript:Os10t0511400-01,3968,4858
transcript:Os11t0194050-00,0,0
transcript:Os10t0145200-01,41,70
transcript:Os07t0681200-01,13,5
transcript:Os11t0186400-01,1211,1495
transcript:Os11t0594200-01,711,1201
transcript:ENSRNA049472556-T1,49,115
transcript:Os08t0540100-02,80,169
transcript:Os01t0142950-01,0,6
transcript:Os11t0649400-01,0,21
transcript:Os06t0505100-00,1147,1328
transcript:Os06t0200700-01,38,179
transcript:Os08t0284500-00,0,2
transcript:Os05t0427800-00,1,4
transcript:Os03t0762500-01,263,827
transcript:Os05t0224900-01,1158,2233
transcript:Os03t0144200-01,480,422
transcript:Os12t0211100-01,13,0
transcript:ENSRNA049476255-T1,0,0
transcript:Os06t0714366-00,39,22
transcript:Os03t0361500-00,0,0
transcript:Os03t0862300-00,45,50
transcript:Os11t0454000-01,419,973
transcript:Os12t0613500-02,2,2
transcript:Os12t0613500-01,1290,1315
transcript:Os05t0326400-01,205,179
transcript:Os02t0324700-01,1659,4043
transcript:Os12t0477050-01,118,175
transcript:Os03t0387800-01,4847,6353
transcript:Os03t0719400-01,917,2023
transcript:Os04t0272200-01,50,83
transcript:Os07t0531200-01,3,0
transcript:Os01t0945250-00,0,6
transcript:Os01t0704700-01,731,1007
transcript:Os07t0173200-03,0,0
transcript:Os07t0173200-02,3111,4560
transcript:Os01t0705300-01,844,974
transcript:Os04t0415800-00,10,3
transcript:Os04t0516800-01,0,21
transcript:Os01t0831900-01,0,0
transcript:Os01t0831900-02,0,0
transcript:Os07t0614700-01,122,121
transcript:Os02t0825033-00,18,3
transcript:Os09t0273950-01,100,163
transcript:Os11t0701200-01,51,63
transcript:Os12t0126200-01,135,167
transcript:Os10t0572500-01,3869,4400
transcript:Os10t0548350-00,0,4
transcript:Os01t0649200-01,143,421
transcript:Os09t0485900-01,11271,12211
transcript:Os04t0606400-01,2342,4929
transcript:Os04t0606400-02,165,810
transcript:Os08t0504800-01,58,65
transcript:Os09t0131200-01,0,0
transcript:Os07t0260400-01,104,101
transcript:Os01t0124200-02,4160,13830
transcript:Os11t0206850-00,9,14
transcript:Os06t0154550-00,9,16
transcript:Os11t0588300-02,665,742
transcript:Os11t0588300-01,576,1005
transcript:Os07t0161650-00,4,2
transcript:Os01t0261200-01,2517,6965
transcript:Os02t0591800-01,547,406
transcript:Os02t0591800-02,667,1158
transcript:Os01t0261200-02,16,24
transcript:Os09t0405200-00,0,0
transcript:Os06t0545601-00,0,0
transcript:Os11t0438500-01,79,140
transcript:Os01t0136050-00,61,251
transcript:Os03t0170100-00,18,45
transcript:Os10t0574750-01,88,289
transcript:Os03t0193600-00,16,10
transcript:Os12t0138100-00,31,96
transcript:transcript-orf165,5,6
transcript:transcript-orf161,0,1
transcript:transcript-orf160,0,2
transcript:Os04t0619900-00,1272,1591
transcript:transcript-orf162,2,0
transcript:Os04t0610800-01,626,937
transcript:Os01t0853800-04,515,746
transcript:Os02t0301000-01,532,810
transcript:Os01t0766966-00,23,27
transcript:Os09t0347300-01,10,41
transcript:Os02t0301000-02,12,2
transcript:Os05t0160000-01,597,874
transcript:Os08t0402600-01,212,258
transcript:Os07t0204000-00,52,33
transcript:Os10t0363500-00,56,170
transcript:Os10t0393900-00,0,2
transcript:Os11t0125900-00,44,51
transcript:Os01t0117650-00,12,10
transcript:Os06t0167500-01,731,992
transcript:Os06t0167500-02,106,42
transcript:Os06t0167500-03,520,724
transcript:Os01t0950000-01,7,18
transcript:Os01t0578000-02,112,187
transcript:Os01t0578000-03,60,92
transcript:Os04t0532800-01,1483,1957
transcript:Os01t0578000-01,128,69
transcript:Os10t0569600-00,14,23
transcript:Os11t0525600-02,1524,871
transcript:Os11t0220400-01,107,109
transcript:Os02t0106300-01,72,76
transcript:Os03t0790551-00,4,3
transcript:Os11t0525600-05,72,161
transcript:Os11t0525600-04,60,103
transcript:Os06t0156501-00,4,0
transcript:Os10t0142100-02,40,42
transcript:Os05t0540900-01,837,1317
transcript:Os10t0422200-02,73,69
transcript:Os10t0422200-01,14,47
transcript:Os01t0901600-01,62,163
transcript:Os03t0353900-01,125,117
transcript:Os02t0116400-01,8,20
transcript:Os02t0631500-00,857,1156
transcript:Os11t0132501-00,631,825
transcript:Os08t0493100-02,0,0
transcript:Os08t0493100-01,0,0
transcript:Os03t0828701-00,6,7
transcript:Os06t0681600-01,120,91
transcript:Os03t0735300-02,11,11
transcript:Os07t0615000-01,304,270
transcript:Os03t0735300-01,5658,5240
transcript:Os03t0102500-01,169,2145
transcript:Os08t0244400-02,197,323
transcript:Os08t0244400-01,232,226
transcript:Os11t0128000-01,398,749
transcript:Os12t0236200-01,0,14
transcript:Os02t0732800-00,161,737
transcript:Os05t0414400-01,0,118
transcript:Os04t0517300-01,992,1072
transcript:Os07t0523300-01,1067,2751
transcript:Os07t0523300-03,291,151
transcript:Os07t0523300-02,0,0
transcript:Os04t0632500-00,41,60
transcript:Os04t0401700-01,81,313
transcript:Os04t0401700-03,844,1908
transcript:Os04t0401700-02,0,0
transcript:Os06t0725400-01,379,433
transcript:Os02t0608500-02,367,369
transcript:Os02t0608500-01,25,90
transcript:Os02t0521432-00,0,0
transcript:Os02t0470400-00,1247,1866
transcript:Os08t0308300-00,0,0
transcript:Os08t0365900-02,15,0
transcript:Os08t0365900-01,259,329
transcript:Os01t0246100-01,4831,6190
transcript:Os07t0193100-00,0,0
transcript:Os11t0264900-00,0,0
transcript:Os06t0247800-02,1,1
transcript:Os06t0247800-01,5917,10004
transcript:Os08t0225000-01,956,774
transcript:Os11t0562100-01,30,1332
transcript:Os11t0562100-02,115,993
transcript:Os04t0415900-00,0,0
transcript:Os02t0760500-01,403,589
transcript:Os01t0969400-00,12,29
transcript:Os01t0349000-01,90,101
transcript:Os03t0305000-01,277,530
transcript:Os04t0488100-01,272,261
transcript:Os03t0405525-00,4,5
transcript:Os01t0152600-00,176,227
transcript:Os10t0155450-00,34,30
transcript:Os04t0633800-00,7,9
transcript:Os06t0305400-01,0,0
transcript:Os04t0606800-01,1634,2416
transcript:Os03t0629900-01,256,328
transcript:Os02t0665000-02,655,572
transcript:Os08t0113900-01,44,57
transcript:Os02t0777700-00,11720,11114
transcript:Os09t0371000-01,144,322
transcript:Os12t0117700-01,0,0
transcript:Os06t0570900-00,12,21
transcript:Os04t0682300-03,309,395
transcript:Os08t0191800-00,72,48
transcript:Os01t0762900-01,547,798
transcript:Os02t0703600-01,74,212
transcript:Os06t0472000-01,773,1193
transcript:Os06t0472000-02,6,3
transcript:Os02t0703600-02,5,40
transcript:Os10t0563900-01,29,19
transcript:Os01t0770700-01,134,187
transcript:Os01t0816525-00,0,12
transcript:Os04t0453950-00,0,0
transcript:Os07t0669750-00,0,0
transcript:Os06t0112300-01,8,10
transcript:Os12t0131900-00,111,270
transcript:Os06t0282000-01,13,19
transcript:Os05t0406200-01,5,7
transcript:Os03t0807500-00,12,6
transcript:Os03t0193700-00,234,195
transcript:Os03t0716900-01,113,224
transcript:Os01t0921000-01,0,56
transcript:Os10t0541600-00,0,0
transcript:Os03t0129300-02,47,122
transcript:Os03t0129300-01,6207,8482
transcript:Os03t0669450-00,0,0
transcript:Os04t0369066-00,0,57
transcript:Os11t0423800-01,804,1143
transcript:Os10t0373400-01,11,0
transcript:Os09t0369750-00,0,0
transcript:Os03t0387300-01,31,71
transcript:Os09t0429300-01,65,62
transcript:Os04t0574100-02,47,83
transcript:Os04t0574100-03,15,19
transcript:Os04t0574100-01,72,71
transcript:Os01t0710200-01,18,50
transcript:Os03t0840900-01,1276,1942
transcript:Os05t0212550-00,0,0
transcript:Os12t0489200-01,1754,2425
transcript:Os02t0803400-01,859,1328
transcript:Os02t0803400-02,154,94
transcript:ENSRNA049471498-T1,0,0
transcript:Os08t0327200-01,3,49
transcript:Os02t0460600-01,0,0
transcript:Os04t0162975-00,0,0
transcript:Os01t0329400-02,27,16
transcript:Os11t0567800-01,0,0
transcript:Os01t0329400-01,1208,2210
transcript:Os01t0711050-00,2,2
transcript:Os08t0120600-01,105,210
transcript:Os10t0528900-01,4,0
transcript:Os06t0476500-00,0,0
transcript:Os08t0272200-00,132,133
transcript:Os06t0271200-00,0,0
transcript:Os12t0249100-00,0,0
transcript:Os06t0141133-00,0,0
transcript:Os10t0516600-00,192,309
transcript:Os09t0518750-00,0,14
transcript:Os03t0823700-01,414,671
transcript:Os03t0823700-02,225,290
transcript:Os03t0822300-01,275,295
transcript:Os02t0189500-01,258,444
transcript:Os08t0433500-01,194,404
transcript:Os11t0667400-00,0,0
transcript:Os12t0637000-00,0,0
transcript:Os01t0652300-01,19,64
transcript:Os07t0134650-00,0,4
transcript:Os12t0517000-00,0,0
transcript:Os06t0714100-01,1721,2354
transcript:Os07t0692200-00,20,44
transcript:Os02t0832833-00,0,0
transcript:Os04t0481100-02,774,1166
transcript:Os04t0481100-01,29,35
transcript:Os09t0466300-01,0,15
transcript:Os12t0518200-01,23,56
transcript:Os01t0805000-01,266,412
transcript:Os11t0612950-00,0,0
transcript:Os06t0353400-01,1668,2052
transcript:Os06t0353400-02,69,98
transcript:Os07t0165200-01,5632,7045
transcript:Os04t0379400-01,255,498
transcript:Os06t0349700-00,0,0
transcript:Os05t0305000-00,0,0
transcript:Os06t0135900-01,350,446
transcript:Os09t0397900-01,950,797
transcript:Os02t0831650-00,2,1
transcript:Os11t0195800-01,325,271
transcript:Os06t0287700-03,5,23
transcript:Os06t0287700-02,13,6
transcript:Os06t0287700-01,720,1365
transcript:Os07t0688200-01,93,186
transcript:Os12t0191400-00,25,32
transcript:Os02t0194350-00,2,0
transcript:ENSRNA049474797-T1,0,0
transcript:Os02t0154200-01,159,343
transcript:Os08t0113800-01,323,423
transcript:Os04t0229100-01,138,183
transcript:Os09t0542550-00,0,0
transcript:Os10t0178500-01,15,105
transcript:Os06t0487620-01,24,27
transcript:Os03t0672400-01,75,184
transcript:Os02t0167400-00,0,0
transcript:Os11t0202350-00,3,6
transcript:Os08t0157100-01,1667,2212
transcript:Os06t0479701-01,0,0
transcript:Os06t0225000-01,11,48
transcript:Os04t0430000-01,771,1128
transcript:Os05t0302350-01,5,20
transcript:Os01t0964000-01,190,709
transcript:Os04t0190000-01,0,0
transcript:Os01t0964000-02,248,171
transcript:Os02t0185400-01,947,1065
transcript:Os01t0726100-01,17,44
transcript:Os03t0171900-02,13445,14063
transcript:Os03t0171900-01,7326,11204
transcript:Os03t0749401-00,23,22
transcript:Os07t0667800-00,0,0
