gene_id,ERR5060645,ERR5060646
gene:Os03g0401100,627,842
gene:Os11g0116500,118,145
gene:Os01g0895000,0,13
gene:Os07g0190900,1364,1918
gene:Os11g0708000,82,201
gene:Os08g0551366,18,39
gene:ENSRNA049473485,1,1
gene:Os07g0469600,637,640
gene:Os01g0137400,0,0
gene:Os04g0443850,2,3
gene:Os05g0468700,231,676
gene:Os07g0548500,235,377
gene:Os01g0896800,10400,11151
gene:ENSRNA049476058,0,0
gene:Os12g0507500,71,67
gene:Os03g0185700,36,87
gene:Os05g0275000,188,272
gene:Os07g0632000,40,42
gene:Os11g0633500,975,1348
gene:Os02g0796900,462,485
gene:Os02g0465000,498,640
gene:Os10g0452800,3107,4067
gene:Os11g0164900,0,0
gene:Os01g0780500,2337,3209
gene:ENSRNA049468053,4,5
gene:Os06g0273300,6,16
gene:Os01g0116101,0,0
gene:Os01g0116100,4,4
gene:Os10g0151100,0,0
gene:Os11g0123400,947,1521
gene:Os09g0462400,30,71
gene:Os07g0104100,2,5
gene:Os03g0415600,3,0
gene:Os06g0497350,49,29
gene:Os01g0159250,26,23
gene:Os02g0546400,15,45
gene:Os02g0769200,85,82
gene:Os07g0218766,0,0
gene:Os02g0725000,115,210
gene:Os04g0489100,1086,1797
gene:Os06g0130100,457,744
gene:Os04g0677400,801,1025
gene:Os10g0326400,336,777
gene:Os03g0793550,16,18
gene:Os06g0103700,1913,1822
gene:Os10g0393600,4,0
gene:Os02g0520750,5614,5841
gene:Os01g0256400,592,964
gene:Os02g0712000,5500,6311
gene:Os06g0229200,1388,3091
gene:Os07g0123000,218,334
gene:Os11g0114900,632,1075
gene:Os03g0279700,4,4
gene:Os11g0186525,0,0
gene:ENSRNA049475500,0,0
gene:Os08g0496100,107,227
gene:Os11g0551900,292,699
gene:Os12g0423313,0,0
gene:Os10g0492300,1230,1291
gene:Os03g0825850,89,123
gene:Os11g0598700,0,0
gene:Os12g0125300,93,62
gene:Os10g0535575,0,0
gene:Os04g0277400,7,11
gene:Os01g0799050,9,0
gene:Os02g0821400,23,37
gene:Os11g0587550,0,33
gene:Os10g0483700,13,13
gene:Os08g0298800,15,35
gene:Os04g0671800,5285,6393
gene:Os06g0591200,50,273
gene:Os02g0470000,91,98
gene:Os12g0231100,74,33
gene:Os01g0864401,305,234
gene:Os04g0482700,199,278
gene:Os02g0741100,520,892
gene:Os04g0222900,0,0
gene:Os01g0891800,0,0
gene:Os02g0274600,117,205
gene:Os05g0107801,2,17
gene:ENSRNA049469014,0,0
gene:Os04g0480700,141,466
gene:Os01g0943950,0,1
gene:Os11g0435300,0,15
gene:Os11g0435301,13,9
gene:Os07g0122350,18,26
gene:Os11g0229700,0,4
gene:Os11g0591700,0,0
gene:Os03g0232600,740,954
gene:Os06g0690200,302,655
gene:Os04g0347600,1553,2278
gene:Os11g0212801,0,0
gene:Os01g0692050,0,0
gene:Os03g0373500,37,116
gene:Os05g0549500,0,0
gene:Os07g0244350,2,0
gene:Os04g0578800,522,863
gene:Os11g0308600,93,88
gene:Os02g0593550,19,5
gene:Os01g0323600,23959,40625
gene:Os03g0141800,0,0
gene:Os09g0327600,26,218
gene:Os03g0268450,43,87
gene:Os09g0525400,1234,1877
gene:Os02g0527800,1,0
gene:ENSRNA049474361,0,1
gene:Os03g0750800,4872,6263
gene:Os08g0465300,6,40
gene:Os01g0651866,2,3
gene:Os10g0514300,0,0
gene:Os07g0475800,1359,1813
gene:Os01g0977200,2912,2590
gene:Os01g0631100,1401,1626
gene:Os01g0663800,2951,4475
gene:Os03g0628900,994,866
gene:Os08g0342000,6,17
gene:Os01g0878000,59,52
gene:Os02g0101700,8123,9615
gene:Os10g0207101,0,5
gene:Os12g0472300,0,0
gene:Os03g0173500,707,134
gene:Os03g0120200,759,1046
gene:Os09g0328066,95,0
gene:Os01g0758300,884,882
gene:Os01g0925800,1836,2402
gene:Os03g0746900,0,8
gene:Os01g0805900,5781,5559
gene:Os02g0614966,0,32
gene:Os08g0539100,240,238
gene:Os05g0410100,25,28
gene:Os02g0729700,3037,5270
gene:Os05g0103400,885,1902
gene:Os04g0607150,694,1452
gene:Os12g0444800,0,0
gene:Os02g0592200,189,260
gene:Os04g0685151,138,143
gene:Os04g0680300,272,384
gene:Os09g0555850,3,1
gene:Os04g0617350,0,1
gene:Os01g0228400,617,1420
gene:Os05g0524200,878,1545
gene:Os03g0399400,15,11
gene:Os01g0968601,0,0
gene:Os09g0349100,10,0
gene:Os08g0529350,9,0
gene:Os03g0664800,19,62
gene:Os04g0619600,533,839
gene:Os08g0543050,16,48
gene:Os08g0543051,263,451
gene:Os03g0267300,1998,3006
gene:Os06g0228666,0,0
gene:Os01g0757301,7,25
gene:Os10g0572950,5,8
gene:Os01g0237400,0,0
gene:Os10g0183500,282,484
gene:Os05g0353200,6,21
gene:Os07g0627300,440,637
gene:Os06g0328650,0,9
gene:Os06g0676000,1743,4111
gene:Os01g0640100,40,0
gene:Os08g0540500,288,274
gene:Os02g0664400,51,168
gene:Os01g0801100,541,697
gene:Os10g0562200,0,0
gene:Os01g0650800,1569,1373
gene:Os01g0277500,89,88
gene:Os09g0346900,529,705
gene:Os01g0776600,1399,2735
gene:Os02g0695900,22,59
gene:Os04g0606200,887,903
gene:Os12g0206800,16,9
gene:Os02g0625000,1633,2855
gene:Os01g0174700,191,354
gene:Os12g0257500,470,872
gene:Os01g0533100,324,410
gene:Os05g0498200,0,0
gene:Os06g0669400,8056,11565
gene:Os07g0285200,117,113
gene:Os08g0280125,0,0
gene:Os10g0430700,214,303
gene:Os08g0396700,802,1000
gene:Os11g0646801,0,5
gene:Os08g0404400,115,186
gene:Os08g0107100,875,1996
gene:Os08g0154600,16168,14973
gene:Os08g0430500,9538,11562
gene:Os05g0531600,0,0
gene:Os07g0557100,16137,13408
gene:Os01g0209566,0,0
gene:Os01g0927500,372,469
gene:Os04g0380200,142,202
gene:Os05g0173500,1554,2217
gene:Os08g0528900,2242,2557
gene:Os10g0476400,3007,2850
gene:Os01g0224166,76,55
gene:Os01g0121950,9,225
gene:Os09g0248300,2700,4161
gene:Os03g0774300,3506,3929
gene:ENSRNA049448616,0,0
gene:Os01g0955100,70,530
gene:Os04g0428900,1191,1099
gene:Os01g0173950,0,2
gene:Os05g0550800,93,582
gene:Os02g0205700,0,0
gene:Os01g0385400,66,101
gene:Os10g0195250,108,103
gene:Os02g0590200,41,64
gene:Os01g0205900,4622,8276
gene:Os01g0633100,284491,231244
gene:Os06g0513781,303,564
gene:Os11g0559200,49,60
gene:Os05g0213150,0,0
gene:Os09g0566075,85,122
gene:Os12g0198400,407,511
gene:Os01g0168300,599,727
gene:Os06g0114650,209,409
gene:Os07g0508101,31,37
gene:Os07g0447900,0,0
gene:Os09g0103150,130,125
gene:Os08g0108300,2,14
gene:Os05g0373500,2298,3382
gene:Os01g0122200,0,17
gene:Os11g0115800,381,487
gene:Os11g0140800,458,691
gene:Os02g0142850,28,21
gene:Os02g0185900,1398,1244
gene:Os06g0674400,0,4
gene:Os01g0231000,1199,1796
gene:Os02g0203700,1436,2403
gene:Os02g0245200,1266,1939
gene:Os02g0460600,0,0
gene:Os07g0629300,9,20
gene:Os03g0779500,47,91
gene:Os03g0640300,352,498
gene:Os01g0724101,0,0
gene:Os06g0274300,31,83
gene:Os11g0609650,0,0
gene:Os08g0225050,383,142
gene:Os04g0448200,2428,3542
gene:Os06g0630300,389,515
gene:Os06g0171600,497,595
gene:Os07g0612400,131,130
gene:Os04g0691500,3515,5023
gene:Os03g0850200,52,110
gene:Os07g0277500,17,8
gene:Os11g0156600,5,36
gene:Os09g0558100,1702,2262
gene:Os11g0690066,0,0
gene:Os06g0115300,1609,1471
gene:Os01g0262000,0,2
gene:Os02g0170100,2012,3017
gene:Os11g0457300,41,109
gene:Os03g0810100,34,40
gene:Os09g0455250,0,0
gene:Os11g0182400,577,741
gene:Os12g0193000,0,0
gene:Os01g0172701,7,28
gene:Os10g0578050,620,660
gene:Os02g0320600,3,0
gene:Os04g0654550,0,0
gene:Os01g0932500,0,0
gene:Os03g0770100,0,3
gene:Os03g0632800,2670,3157
gene:Os02g0816350,0,3
gene:Os02g0674050,8,8
gene:Os11g0100200,306,301
gene:Os02g0785200,162,27
gene:Os06g0137700,450,1003
gene:Os05g0207300,2817,3734
gene:Os10g0138150,0,0
gene:Os03g0842900,4748,9508
gene:Os10g0472400,1265,1524
gene:Os07g0515100,3822,6478
gene:Os01g0813100,243,332
gene:Os02g0599400,0,4
gene:Os06g0720700,1977,3003
gene:Os03g0317900,0,1
gene:Os03g0840500,367,444
gene:Os04g0125700,45,10
gene:Os02g0503700,380,289
gene:Os08g0187800,42776,46491
gene:Os06g0531000,6,39
gene:Os02g0504050,336,507
gene:Os12g0597200,952,1313
gene:Os03g0810800,576,683
gene:Os04g0419550,30,124
gene:Os07g0551600,603,798
gene:Os10g0112600,1388,2286
gene:Os05g0217700,0,0
gene:Os03g0789600,85,185
gene:Os12g0622200,104,156
gene:Os10g0542266,30,55
gene:Os02g0822800,1683,1566
gene:Os01g0643825,33,35
gene:Os04g0549800,0,0
gene:Os01g0187000,168,238
gene:Os10g0162838,0,0
gene:Os03g0161500,143,292
gene:Os03g0351200,97,177
gene:Os10g0162832,431,555
gene:Os10g0162834,381,323
gene:Os10g0162836,0,0
gene:Os05g0574300,393,483
gene:Os02g0629266,2,4
gene:Os12g0233366,1,4
gene:Os01g0496900,825,1605
gene:Os03g0770900,111,160
gene:Os11g0265800,0,0
gene:Os04g0668000,11,16
gene:Os12g0414900,37,45
gene:Os10g0390100,1052,847
gene:Os10g0135500,220,394
gene:Os09g0134900,748,944
gene:Os06g0695001,0,0
gene:Os01g0916800,6152,7589
gene:Os06g0268700,674,1129
gene:Os06g0692050,6,0
gene:Os05g0127200,92,147
gene:Os09g0395400,122,175
gene:Os02g0673700,235,255
gene:Os07g0113200,955,654
gene:Os12g0605900,0,0
gene:Os06g0325900,0,2
gene:Os09g0132200,42,17
gene:Os01g0760600,47428,58099
gene:Os01g0696800,5,39
gene:Os06g0574550,0,0
gene:Os06g0329900,80,157
gene:Os04g0596900,6,12
gene:Os04g0376700,87,57
gene:Os12g0456200,507,846
gene:Os10g0152400,0,0
gene:Os09g0322000,4572,6360
gene:Os01g0748800,0,0
gene:Os08g0301500,7060,10210
gene:Os02g0197700,86,95
gene:Os03g0368900,0,0
gene:Os03g0830300,0,0
gene:Os07g0454700,470,497
gene:Os05g0393850,2,0
gene:Os03g0812400,0,115
gene:Os03g0852300,227,253
gene:Os02g0687900,1360,5974
gene:Os02g0812500,46,108
gene:Os08g0441100,635,1096
gene:Os05g0161500,10,67
gene:Os01g0946500,9,20
gene:Os05g0579500,25,36
gene:Os05g0440300,98,525
gene:Os05g0155250,0,2
gene:Os06g0228500,32,160
gene:Os10g0204100,2567,3789
gene:Os07g0153400,1523,2708
gene:Os01g0718700,21,26
gene:Os04g0567350,3,1
gene:Os04g0598500,125,135
gene:Os07g0682250,321,279
gene:Os03g0174500,3100,2538
gene:Os12g0581400,0,0
gene:Os07g0583600,1885,4927
gene:Os03g0313100,152,112
gene:Os02g0736400,10308,9493
gene:Os08g0174750,0,10
gene:Os02g0190950,13,9
gene:Os03g0193075,378,341
gene:Os03g0732100,407,696
gene:Os04g0664800,0,0
gene:Os06g0712200,378,744
gene:Os06g0196600,2517,3275
gene:Os11g0622700,0,0
gene:Os08g0116900,1180,1385
gene:Os12g0166700,236,579
gene:Os03g0229500,67,241
gene:Os04g0365550,0,0
gene:Os09g0531650,0,0
gene:Os05g0123000,0,1
gene:Os01g0764600,570,783
gene:Os03g0163100,715,914
gene:Os07g0489650,0,0
gene:Os11g0565300,0,13
gene:Os12g0554000,1242,1427
gene:Os01g0220100,50,36
gene:Os02g0518550,0,0
gene:Os12g0279000,1319,1524
gene:Os08g0120500,3026,4719
gene:Os08g0114225,0,0
gene:Os09g0545300,27,31
gene:Os01g0674400,93,119
gene:Os06g0711900,123,60
gene:Os09g0240350,23,36
gene:Os10g0561000,9904,8302
gene:Os05g0149950,0,0
gene:Os05g0589600,5501,7039
gene:Os04g0622400,23,22
gene:Os09g0533650,13,41
gene:Os01g0766600,558,839
gene:Os05g0361500,0,11
gene:Os08g0191000,833,1560
gene:Os02g0536800,0,0
gene:Os05g0459900,9855,10636
gene:Os02g0640000,170,241
gene:Os01g0266800,800,1727
gene:Os09g0247600,0,0
gene:Os09g0515800,2130,2742
gene:Os01g0818900,1,2
gene:Os10g0559600,2618,3936
gene:Os03g0725000,948,1199
gene:Os02g0116300,85,70
gene:Os02g0136966,287,412
gene:Os04g0337300,784,1020
gene:Os07g0643100,25,120
gene:Os06g0504450,299,317
gene:Os11g0291800,0,0
gene:Os06g0147400,4576,6259
gene:Os06g0645800,1907,2758
gene:Os11g0464700,0,0
gene:Os01g0145000,2,5
gene:Os05g0148600,684,1340
gene:Os02g0131600,83,175
gene:Os05g0279900,158,117
gene:Os08g0245400,352,503
gene:Os01g0293800,0,0
gene:ENSRNA049474719,0,1
gene:Os03g0283650,0,0
gene:Os11g0639000,437,603
gene:Os03g0288600,1855,1752
gene:Os02g0798400,4,6
gene:Os05g0535200,44,34
gene:Os06g0526466,7,0
gene:Os03g0583900,1456,3208
gene:Os05g0406200,5,7
gene:Os01g0827500,1745,2964
gene:Os03g0132300,587,597
gene:Os09g0400700,53,66
gene:Os02g0803250,588,780
gene:Os01g0530300,72,117
gene:Os08g0522600,1444,2469
gene:Os11g0481200,1066,1584
gene:Os03g0336100,45167,88868
gene:Os04g0399600,82,179
gene:Os08g0117750,0,0
gene:Os02g0702300,25,23
gene:Os03g0334800,3645,6185
gene:Os08g0524600,0,0
gene:Os09g0572900,615,1951
gene:Os06g0198600,303,540
gene:Os09g0541100,3,0
gene:Os09g0241550,0,0
gene:Os03g0296800,606,925
gene:Os04g0401900,14,14
gene:Os04g0505700,1043,1928
gene:Os03g0850400,749,910
gene:Os03g0391300,7,0
gene:Os05g0374500,2258,2550
gene:Os12g0495600,20,43
gene:Os06g0707400,99,178
gene:Os05g0113100,15,13
gene:Os10g0524850,0,0
gene:Os04g0182900,0,0
gene:Os01g0392100,227,249
gene:Os02g0206700,522,1248
gene:Os11g0703100,25,68
gene:Os01g0128700,60,102
gene:Os09g0368200,5,34
gene:Os03g0333050,6,12
gene:Os09g0423550,3,0
gene:Os04g0222250,0,1
gene:ENSRNA049476104,0,0
gene:Os01g0347500,0,1
gene:Os07g0573900,584,538
gene:ENSRNA049471602,177,368
gene:Os07g0249900,1135,1875
gene:Os03g0329500,5681,9369
gene:Os11g0177301,34,45
gene:Os12g0636400,130,332
gene:Os01g0887100,245,274
gene:Os06g0650800,470,650
gene:Os06g0173450,0,0
gene:Os08g0511000,5,18
gene:Os10g0442532,0,0
gene:Os05g0363100,528,1184
gene:Os04g0296700,1038,1317
gene:Os08g0267425,0,0
gene:Os05g0372900,0,5
gene:Os11g0245200,40,56
gene:Os07g0645500,2262,3022
gene:Os08g0197400,37,59
gene:Os06g0545200,0,0
gene:Os02g0477100,233,434
gene:Os03g0403400,26,231
gene:Os02g0317500,486,678
gene:Os09g0426000,207,531
gene:Os01g0897500,265,416
gene:Os08g0494200,13,22
gene:Os03g0790551,4,3
gene:Os09g0419500,57,293
gene:Os06g0643300,3905,7856
gene:Os06g0708400,16,34
gene:Os12g0105700,880,1241
gene:Os03g0795100,553,937
gene:Os01g0924500,19,20
gene:Os11g0490600,0,17
gene:Os03g0612400,21,42
gene:Os02g0184800,0,16
gene:Os03g0301900,6,33
gene:Os10g0105800,4,0
gene:Os06g0560700,25,17
gene:Os01g0782800,391,571
gene:Os02g0268300,1140473,1458499
gene:Os02g0574900,921,1366
gene:Os07g0436600,175,231
gene:Os08g0399050,29,41
gene:Os03g0749200,0,0
gene:Os04g0534200,50,96
gene:Os04g0525850,0,12
gene:Os02g0300900,9,17
gene:Os07g0571500,5723,4171
gene:Os06g0164500,92,226
gene:Os09g0464100,3,11
gene:Os05g0159000,9212,9969
gene:Os10g0538450,1,0
gene:ENSRNA049474835,0,0
gene:Os01g0952100,0,0
gene:Os03g0360000,0,0
gene:Os07g0547100,0,0
gene:Os10g0389100,81,99
gene:Os03g0767700,3,18
gene:Os03g0621650,17,18
gene:Os02g0293400,2226,3296
gene:Os11g0126100,76,260
gene:Os02g0459600,127,266
gene:Os03g0610800,46,138
gene:Os04g0345100,205,263
gene:Os05g0398800,53,183
gene:Os11g0205500,2196,3847
gene:Os02g0566750,0,0
gene:Os09g0439400,1217,1729
gene:Os05g0332300,1059,1207
gene:Os03g0277800,0,0
gene:Os10g0404900,21,36
gene:Os10g0146601,0,0
gene:Os11g0671650,0,0
gene:Os02g0519401,0,0
gene:Os07g0469100,211,330
gene:Os05g0136100,44,35
gene:Os08g0256000,109,329
gene:Os01g0914800,960,1684
gene:Os01g0898500,35592,35689
gene:Os02g0834000,1356,1866
gene:Os03g0203100,1166,1271
gene:Os03g0619400,2060,2901
gene:Os04g0628400,2183,3219
gene:Os03g0151500,33,32
gene:Os12g0127800,57,346
gene:Os03g0748550,0,0
gene:Os07g0531700,1303,1692
gene:Os10g0348600,0,0
gene:Os03g0754900,558,751
gene:Os04g0132300,567,548
gene:Os02g0517531,17467,25464
gene:Os11g0529036,0,0
gene:Os02g0833500,0,3
gene:Os12g0109700,23,44
gene:Os11g0164200,0,0
gene:Os06g0136201,175,243
gene:Os07g0121500,29,28
gene:Os03g0811200,242,175
gene:Os06g0131700,63,108
gene:Os08g0480800,3166,4248
gene:Os07g0638500,0,2
gene:Os12g0490566,0,0
gene:Os01g0116600,3604,4311
gene:Os01g0866100,4205,6186
gene:Os10g0151800,5117,6361
gene:Os03g0145900,108,130
gene:Os01g0694050,16,24
gene:Os12g0140600,608,599
gene:Os09g0506000,93,174
gene:Os04g0471000,0,0
gene:Os04g0677300,127,576
gene:Os07g0411300,6,21
gene:Os02g0180000,1465,1941
gene:Os12g0574900,557,699
gene:Os04g0574700,15,33
gene:Os08g0300901,335,684
gene:Os07g0123900,1364,2436
gene:Os03g0782900,50,75
gene:Os02g0556600,6951,6777
gene:Os07g0133000,4,2
gene:Os11g0209502,4,9
gene:Os06g0618700,56,82
gene:Os08g0559700,167,175
gene:Os02g0711300,4,0
gene:Os08g0471300,0,0
gene:Os12g0142600,189,163
gene:Os05g0590550,0,0
gene:Os04g0530000,186,153
gene:Os06g0148300,80,109
gene:Os09g0451133,179,311
gene:Os05g0563550,27,47
gene:ENSRNA049472720,0,0
gene:Os06g0308200,175,159
gene:Os03g0752500,33,66
gene:Os05g0287800,620,1767
gene:Os05g0595100,7421,15410
gene:Os01g0198500,2,10
gene:Os08g0465800,5041,9606
gene:Os05g0412400,239,575
gene:Os09g0456850,0,10
gene:Os04g0693050,0,3
gene:Os01g0977901,0,0
gene:Os12g0244800,0,48
gene:Os11g0592350,1,1
gene:ENSRNA049475715,28,40
gene:Os09g0527900,1793,4252
gene:Os02g0521300,3613,4504
gene:Os11g0274700,20,56
gene:Os03g0126900,159,186
gene:Os04g0311000,0,0
gene:Os03g0698900,2584,3610
gene:Os01g0321500,0,2
gene:Os01g0765400,88,261
gene:Os05g0160000,597,874
gene:Os07g0492250,0,0
gene:Os11g0191500,0,0
gene:Os10g0185200,60,143
gene:Os01g0716200,167,213
gene:Os03g0180800,102,142
gene:Os05g0567700,514,804
gene:Os01g0635800,0,0
gene:Os09g0379500,0,5
gene:Os10g0147566,0,0
gene:Os02g0526650,0,0
gene:Os10g0577900,1246,1321
gene:Os12g0203700,0,0
gene:Os07g0510866,6,0
gene:Os01g0838400,137,176
gene:Os10g0481400,657,958
gene:Os09g0306232,25,11
gene:Os07g0205900,51,45
gene:Os09g0326850,1304,1996
gene:Os04g0290800,537,811
gene:Os11g0528812,0,0
gene:Os08g0500100,3350,5484
gene:Os05g0429100,338,1240
gene:Os08g0402700,18,20
gene:Os06g0563125,5,7
gene:Os08g0519900,0,0
gene:Os05g0147650,38,98
gene:Os02g0238150,33,31
gene:Os01g0606900,210,373
gene:Os05g0351500,329,471
gene:ENSRNA049474445,0,0
gene:Os06g0670500,2654,3496
gene:Os08g0240600,165,144
gene:ENSRNA049472807,0,0
gene:Os08g0137900,3,33
gene:Os02g0592500,911,1203
gene:Os08g0563300,247,250
gene:Os08g0534400,200,345
gene:Os12g0117300,83,100
gene:Os05g0420300,0,0
gene:Os07g0656900,187,442
gene:Os09g0444800,2,2
gene:Os01g0287900,0,0
gene:Os01g0328700,3209,4903
gene:Os12g0533550,5,0
gene:Os01g0973100,0,0
gene:Os01g0921200,2135,2230
gene:Os04g0576700,2728,3367
gene:Os05g0345900,0,0
gene:Os06g0476400,17,17
gene:Os05g0453700,5178,8749
gene:Os05g0358101,11,27
gene:Os05g0358100,0,0
gene:Os02g0174800,551,496
gene:Os06g0513862,409,702
gene:Os07g0250300,1419,2099
gene:Os02g0243300,0,3
gene:Os03g0392300,2071,2821
gene:Os08g0230900,0,3
gene:Os02g0525100,59,66
gene:Os02g0589900,0,0
gene:Os09g0571700,0,0
gene:Os09g0500600,476,776
gene:Os05g0524900,0,0
gene:Os09g0261300,962,1385
gene:Os05g0289400,2422,3844
gene:Os06g0313000,5,5
gene:Os03g0819900,5776,4868
gene:Os02g0658651,0,0
gene:Os11g0171800,188,212
gene:Os02g0776900,97,234
gene:Os10g0536450,1,5
gene:Os01g0730200,230,542
gene:Os11g0546150,7,11
gene:Os04g0682800,3711,4821
gene:Os05g0460900,816,866
gene:Os09g0251450,3,0
gene:Os09g0274025,0,0
gene:Os08g0504900,0,0
gene:Os11g0144900,16,80
gene:Os11g0640300,615,947
gene:Os01g0899000,421,1044
gene:Os06g0676900,5,4
gene:Os02g0135850,567,580
gene:Os10g0569100,9,18
gene:Os05g0305200,387,724
gene:Os10g0441800,562,857
gene:Os04g0177600,1754,1825
gene:Os01g0327100,2060,4991
gene:Os11g0216400,1434,1617
gene:Os01g0207400,113,114
gene:Os01g0847100,40,246
gene:Os01g0580100,744,1104
gene:Os09g0407200,2329,2970
gene:Os02g0205000,935,1066
gene:Os12g0624300,12,96
gene:Os07g0625800,244,602
gene:Os05g0378800,2237,2815
gene:Os01g0643666,3,0
gene:Os03g0839800,23,30
gene:Os02g0633900,0,0
gene:Os06g0470800,297,286
gene:Os05g0171200,52,153
gene:Os06g0664100,393,395
gene:Os04g0512300,361,363
gene:Os01g0623750,0,0
gene:Os07g0568300,1462,2962
gene:Os12g0225300,532,713
gene:Os06g0317100,45,45
gene:Os02g0796750,125,189
gene:Os04g0691366,38,41
gene:Os04g0682850,0,0
gene:Os02g0462900,1197,1203
gene:Os01g0683400,203,240
gene:Os02g0324500,0,0
gene:Os06g0178900,4739,7103
gene:Os01g0102400,5633,5844
gene:Os11g0656100,21,65
gene:Os02g0148600,65,93
gene:Os06g0722100,2108,2843
gene:Os06g0632800,0,0
gene:Os02g0805600,1864,2503
gene:Os11g0482400,40,187
gene:Os03g0368650,0,0
gene:Os04g0428002,0,0
gene:Os01g0208000,0,2
gene:Os12g0161500,133,304
gene:Os01g0731150,6,7
gene:Os03g0372500,1922,2402
gene:Os02g0635700,298,503
gene:Os11g0542100,42,207
gene:Os06g0682700,370,364
gene:Os03g0293450,351,796
gene:Os06g0159600,4124,5201
gene:Os06g0115400,1174,1303
gene:Os09g0415800,668,720
gene:Os10g0137000,302,394
gene:Os03g0818050,4,16
gene:Os01g0595300,288,368
gene:Os06g0127900,75,68
gene:Os02g0247100,0,0
gene:Os07g0503600,0,0
gene:Os11g0644100,59,32
gene:Os01g0133766,0,1
gene:Os01g0546000,14,18
gene:Os07g0523300,1358,2902
gene:Os03g0325500,160,366
gene:Os01g0935000,215,417
gene:gene-rpl2-2,6,34
gene:Os02g0668100,910,1509
gene:Os07g0447000,86,82
gene:Os02g0785900,208,191
gene:Os05g0107600,2755,3320
gene:Os12g0611200,2732,3281
gene:Os03g0638250,7,14
gene:Os01g0185500,284,780
gene:Os06g0502900,766,1503
gene:Os08g0285100,0,0
gene:ENSRNA049468908,5,0
gene:Os10g0491801,36,49
gene:Os07g0537550,6,19
gene:Os07g0105100,830,566
gene:Os08g0288500,1579,2493
gene:Os06g0680700,457,464
gene:Os02g0728850,0,0
gene:Os04g0447800,529,196
gene:Os01g0930400,167,730
gene:Os01g0606133,41,94
gene:Os02g0625100,10,18
gene:Os01g0584900,20,55
gene:Os02g0808601,17,26
gene:Os04g0567800,95,342
gene:Os04g0171600,20,11
gene:Os11g0536400,42,64
gene:Os04g0463200,293,613
gene:Os04g0300100,8,0
gene:Os11g0298833,0,0
gene:Os05g0217000,683,873
gene:Os04g0569400,495,678
gene:Os08g0446550,2,4
gene:Os06g0548000,3622,4938
gene:Os01g0795900,0,3
gene:Os08g0495500,1629,2274
gene:Os03g0642600,0,3
gene:Os02g0284800,180,213
gene:Os01g0187900,1056,2347
gene:Os11g0267300,794,1079
gene:Os04g0468600,81,211
gene:Os05g0185700,956,1389
gene:Os08g0373000,6,5
gene:Os06g0125500,208,482
gene:Os10g0148000,0,6
gene:Os04g0644000,0,0
gene:Os03g0843150,0,7
gene:Os04g0544100,656,934
gene:Os01g0834600,2171,2266
gene:Os07g0151300,56,71
gene:Os06g0610550,24,21
gene:Os06g0327400,0,0
gene:Os02g0195300,1957,2058
gene:Os08g0544900,2290,4034
gene:Os04g0651000,22,60
gene:Os12g0141400,313,338
gene:Os03g0161200,1696,3096
gene:Os09g0480466,3,0
gene:Os07g0273301,481,625
gene:Os06g0211700,8,3
gene:Os05g0208600,0,5
gene:Os03g0757100,12,3
gene:Os06g0659800,0,0
gene:Os04g0496950,58,173
gene:Os11g0546900,5000,10405
gene:Os02g0803600,19,0
gene:Os01g0612350,0,0
gene:Os07g0115350,0,0
gene:Os11g0235700,130,4
gene:Os04g0413000,81,62
gene:Os11g0565920,5,5
gene:Os04g0112200,736,546
gene:Os03g0728100,586,884
gene:Os01g0944000,940,1868
gene:Os12g0298600,953,1531
gene:Os07g0147550,12,99
gene:Os05g0390932,196,361
gene:Os07g0694000,4548,9291
gene:Os02g0138100,15,36
gene:Os03g0708200,392,438
gene:Os02g0513000,2286,5417
gene:Os03g0644600,0,2
gene:Os12g0587100,49,107
gene:Os02g0248440,0,2
gene:Os10g0168900,101,289
gene:Os03g0315400,50,90
gene:Os09g0482821,0,3
gene:Os02g0819600,910,1548
gene:Os11g0567200,0,0
gene:Os09g0530000,320,457
gene:Os01g0183100,1098,1115
gene:Os10g0507150,0,0
gene:Os03g0135200,12,10
gene:ENSRNA049446674,0,0
gene:Os05g0576600,425,934
gene:Os08g0101600,621,805
gene:Os02g0538700,71,136
gene:Os10g0340100,213,99
gene:Os12g0578400,649,736
gene:Os10g0331600,0,4
gene:Os07g0166700,827,1485
gene:Os09g0260200,22,65
gene:Os08g0429225,38,30
gene:Os05g0125500,1880,2680
gene:Os03g0209500,1293,1183
gene:Os03g0210500,612,545
gene:Os08g0164100,0,0
gene:Os12g0209200,5,19
gene:Os05g0119400,0,0
gene:Os01g0226600,38,53
gene:Os06g0722201,264,545
gene:Os05g0404300,156,308
gene:Os02g0268675,0,0
gene:Os10g0552900,973,1050
gene:Os05g0296800,232,686
gene:Os08g0107800,80,150
gene:Os08g0560300,83,221
gene:Os09g0314300,1927,2738
gene:Os08g0379400,192,205
gene:Os07g0153300,376,564
gene:Os08g0179900,4761,5292
gene:Os04g0321600,3353,4808
gene:Os01g0699400,30,37
gene:Os02g0249200,6,6
gene:Os10g0445600,280,365
gene:ENSRNA049470128,0,3
gene:Os04g0437600,1387,2538
gene:Os02g0642700,262,350
gene:Os01g0948200,1452,3207
gene:Os08g0254500,603,746
gene:Os10g0518000,29,92
gene:Os12g0556300,28,30
gene:Os08g0438701,7,3
gene:Os01g0115500,6,0
